LikeID,UserID,PostID,CommentID
50259,4837,8036,43677
50260,1141,,
50261,3150,,7640
50262,618,15423,
50263,2659,,
50264,2133,,
50265,4415,,
50266,1554,633,36488
50267,2570,12273,31869
50268,3900,15958,3647
50269,4889,,40886
50270,2080,,
50271,342,6904,
50272,4199,7056,
50273,1352,13870,
50274,733,5523,
50275,277,219,
50276,2465,,7666
50277,418,,29796
50278,3312,,
50279,3169,,
50280,4105,,48455
50281,3877,,
50282,1815,6809,
50283,2197,8820,
50284,2396,12791,8017
50285,2823,17955,
50286,4332,,33943
50287,1163,4405,1804
50288,2637,,
50289,3618,2923,
50290,3782,,
50291,988,,43982
50292,3108,6690,47779
50293,283,9031,
50294,3733,1097,49895
50295,475,19664,11171
50296,4791,,
50297,4643,4384,
50298,1125,18354,4407
50299,3906,4816,
50300,738,,27353
50301,4676,,42364
50302,1606,549,44090
50303,4732,7794,
50304,4551,,
50305,4740,,
50306,95,6373,40336
50307,493,19768,
50308,271,4320,
50309,4162,4529,
50310,3596,18622,
50311,1280,12121,16042
50312,4089,2276,
50313,4475,3758,26973
50314,269,4103,
50315,1814,,
50316,4505,,
50317,3805,1772,
50318,4491,,17230
50319,4704,,17712
50320,1799,,25371
50321,4541,11842,
50322,2473,12651,
50323,1045,,32282
50324,3390,14311,
50325,2488,,13503
50326,4759,16475,
50327,316,11622,9940
50328,725,,30983
50329,523,13838,
50330,3416,13946,32539
50331,3297,,
50332,843,,46302
50333,4615,,
50334,38,2256,
50335,1329,,
50336,1435,1830,
50337,3955,12469,29721
50338,3048,9682,
50339,2174,,
50340,647,,
50341,3360,3065,
50342,2240,,
50343,3507,2414,21866
50344,3434,16263,6322
50345,2480,17067,36823
50346,4382,,
50347,2452,4126,44570
50348,3840,,39624
50349,4720,719,
50350,2308,346,39926
50351,1042,2893,29510
50352,3990,,12287
50353,74,3270,
50354,4131,,
50355,1141,16030,
50356,4890,,44254
50357,4865,19802,
50358,900,18108,
50359,1171,17653,
50360,4786,9174,23385
50361,1058,9992,9662
50362,467,9207,48237
50363,1687,10612,
50364,4798,15580,24191
50365,1631,,6883
50366,1344,,16409
50367,2432,,
50368,4712,,26936
50369,468,,34655
50370,4397,2642,8337
50371,1768,,
50372,4363,5612,16738
50373,821,16461,35648
50374,678,,
50375,2508,1685,9894
50376,2781,15131,12787
50377,1944,16325,
50378,2190,1521,14126
50379,98,10943,7909
50380,1766,4075,
50381,3159,16568,
50382,4800,,41465
50383,4544,12633,18119
50384,3404,8202,47337
50385,464,11195,
50386,1373,,
50387,3203,5977,12072
50388,2317,,5288
50389,931,9157,34678
50390,524,1706,38796
50391,647,18219,
50392,2474,6385,
50393,864,19166,35887
50394,4278,,44260
50395,833,5546,39752
50396,3360,19316,
50397,4881,5588,35852
50398,1994,,
50399,2992,,38271
50400,4954,,34122
50401,3199,,8149
50402,4853,,
50403,3451,,
50404,2513,,
50405,2935,12469,
50406,4241,16723,2618
50407,1245,,24355
50408,3402,,8012
50409,3578,992,
50410,59,,
50411,705,9872,21217
50412,4537,1623,15898
50413,2880,,
50414,191,13325,
50415,4433,,
50416,4187,972,
50417,1734,14759,
50418,3493,1210,
50419,4927,,
50420,1410,,40114
50421,4530,19577,35869
50422,855,8624,3857
50423,4000,,
50424,1261,5072,
50425,2179,,
50426,3820,14252,36380
50427,480,1855,
50428,752,17409,
50429,4289,,21215
50430,1694,,49930
50431,1250,,7302
50432,4414,18855,4615
50433,3217,,
50434,1396,447,
50435,1225,,
50436,4000,1128,45480
50437,3383,16351,
50438,2314,,
50439,3851,1410,48665
50440,901,614,
50441,3374,,
50442,2188,19261,
50443,4015,15577,
50444,3605,,19717
50445,2910,,31399
50446,3144,,
50447,4908,17851,33967
50448,4371,14832,
50449,592,5472,
50450,3091,4618,25490
50451,2757,8814,46061
50452,1102,12476,23239
50453,4931,15524,
50454,4176,3848,42513
50455,4934,7752,23659
50456,2211,,
50457,58,15710,15738
50458,3217,203,
50459,4470,,30692
50460,2762,1965,
50461,3050,,14819
50462,2178,,
50463,4379,,
50464,2220,11944,
50465,526,6884,
50466,2847,,
50467,1489,,15012
50468,258,7064,12088
50469,3749,,28325
50470,3855,12638,29923
50471,1555,15719,
50472,1889,16569,14455
50473,1770,,
50474,2206,5007,
50475,3560,,35024
50476,4926,,8000
50477,3468,10691,
50478,3175,,
50479,3547,,
50480,2736,,43775
50481,1896,,35596
50482,151,,44447
50483,811,,34444
50484,4719,14438,43796
50485,366,,
50486,936,,44910
50487,2013,,8400
50488,4066,,43850
50489,4168,12437,
50490,572,,
50491,3029,17796,22819
50492,1259,4550,
50493,1640,,31721
50494,279,,
50495,3316,,
50496,2711,4519,28142
50497,120,,28948
50498,2364,6276,4538
50499,4668,2253,47719
50500,824,,13627
50501,3948,,40064
50502,1250,,21432
50503,62,6862,42748
50504,3651,7483,
50505,4454,,
50506,440,14512,11410
50507,1604,15874,7737
50508,2527,11417,
50509,230,,
50510,2709,,23705
50511,2851,,
50512,3456,,
50513,1766,,45053
50514,455,,21090
50515,1084,,43903
50516,631,16309,48359
50517,583,3849,
50518,4469,,46946
50519,3839,,
50520,622,16522,
50521,4435,,
50522,4783,10522,25134
50523,4429,,
50524,2360,13194,34429
50525,4360,,17602
50526,272,5222,1130
50527,1428,12058,
50528,1563,8701,28514
50529,537,,
50530,3648,2344,
50531,1958,16258,34193
50532,4797,,
50533,783,,
50534,2899,,
50535,912,,16836
50536,3180,3634,37365
50537,3082,,40461
50538,2018,,44413
50539,3589,,
50540,3370,,
50541,3806,,40905
50542,2207,,
50543,3050,,1453
50544,3507,,28438
50545,2074,12713,41381
50546,289,6689,24861
50547,4435,18384,
50548,2218,,38268
50549,4530,4018,5286
50550,2016,,
50551,332,10393,16549
50552,3453,,15242
50553,2734,,46752
50554,3210,,22059
50555,223,9268,18875
50556,4106,,
50557,1551,,21748
50558,4827,,
50559,898,,15997
50560,1097,,
50561,3375,3455,
50562,4344,16566,
50563,322,,
50564,2557,2307,
50565,846,16792,218
50566,3432,5905,21287
50567,2307,,15610
50568,2744,17468,
50569,2451,1142,9759
50570,693,,
50571,2674,5808,
50572,3147,11126,
50573,150,,32068
50574,704,18130,
50575,4870,15608,
50576,3853,,
50577,2216,,48560
50578,3844,,
50579,2927,,7812
50580,1483,,30159
50581,747,,
50582,2878,,
50583,1857,284,
50584,940,5122,
50585,3037,,
50586,2448,8780,5277
50587,1606,3937,
50588,1532,,
50589,2575,9644,62
50590,883,,8844
50591,3803,8678,37923
50592,2048,,
50593,975,13190,22837
50594,3436,,
50595,4899,8980,
50596,221,2308,
50597,2600,,
50598,1853,19251,
50599,3975,17039,40721
50600,4644,7198,
50601,1574,13635,22069
50602,4714,,11018
50603,813,,
50604,3852,403,46369
50605,4300,4425,
50606,2634,7787,32618
50607,4064,,
50608,1593,12567,
50609,4855,,
50610,2811,,
50611,3117,,28321
50612,1770,,
50613,2493,,10029
50614,2349,6165,
50615,308,,
50616,4155,16416,39089
50617,2361,,43339
50618,2591,,25159
50619,3773,1610,
50620,4657,,3317
50621,4766,1815,
50622,213,18400,12657
50623,2386,,30544
50624,3101,12859,
50625,3265,5178,
50626,737,9338,41584
50627,4342,,
50628,4758,,
50629,1357,16584,38329
50630,4176,1154,32097
50631,4177,9541,13094
50632,3325,,16651
50633,1354,17281,41995
50634,958,,
50635,4047,,25155
50636,4802,6693,5565
50637,4157,,42881
50638,3379,,
50639,1642,,22499
50640,763,,18153
50641,1556,,18495
50642,1657,,9970
50643,1804,,
50644,1480,14833,26049
50645,1526,13005,
50646,1762,,36096
50647,2406,,41286
50648,3983,7780,
50649,3972,13130,
50650,3323,,
50651,4392,13312,24632
50652,4627,5980,
50653,1896,,
50654,3461,,66
50655,4650,2462,42690
50656,2318,9504,
50657,4029,8704,
50658,2538,,7144
50659,1183,,
50660,3230,3209,
50661,3061,,
50662,565,,
50663,1647,,26687
50664,2092,,45296
50665,2629,15966,38021
50666,2736,,
50667,1820,3433,
50668,1068,,36559
50669,3295,,1958
50670,4042,,9156
50671,4972,9448,
50672,512,15555,
50673,820,,45500
50674,1282,,
50675,147,,11287
50676,4763,3480,4901
50677,3104,,23084
50678,865,5691,4983
50679,2579,18094,40725
50680,996,,
50681,3847,,
50682,3370,1736,48629
50683,4344,,
50684,3669,,43842
50685,564,,
50686,222,18190,
50687,2478,8422,32912
50688,3300,,13492
50689,4552,,
50690,575,4734,
50691,3841,18136,
50692,4676,,
50693,4507,,41811
50694,3401,,2803
50695,608,,6266
50696,4372,1441,12904
50697,3780,,37337
50698,1020,2986,25324
50699,669,,
50700,1789,9893,13699
50701,2330,1568,21935
50702,83,,27420
50703,3148,18757,10294
50704,4925,,
50705,1192,,
50706,1585,7296,
50707,86,,
50708,341,,
50709,1627,,47075
50710,1553,,28727
50711,1607,14521,12049
50712,758,,13174
50713,1008,12032,39562
50714,3507,15584,
50715,3693,,
50716,630,13732,31276
50717,342,,
50718,2506,,37331
50719,4568,15871,13087
50720,1855,,
50721,1474,7226,
50722,4543,,
50723,4812,,
50724,990,,
50725,1124,16055,38836
50726,4845,,22027
50727,1696,,23988
50728,534,10128,
50729,2131,10679,47313
50730,4636,,
50731,1462,15254,
50732,814,,30245
50733,4603,830,6725
50734,3212,,
50735,520,4528,
50736,373,8668,
50737,3786,11203,
50738,3298,15697,
50739,1571,10518,9093
50740,1125,7242,24559
50741,2801,2934,
50742,704,,
50743,3133,3737,
50744,3893,,8776
50745,1663,10657,
50746,700,,
50747,1690,,29487
50748,4501,,14790
50749,2564,,36882
50750,2993,,
50751,3706,,8346
50752,3167,10752,23975
50753,4752,,
50754,2946,,24878
50755,3831,16429,
50756,1233,12726,6332
50757,2181,12075,10453
50758,4929,,25680
50759,2512,,
50760,540,18801,
50761,3484,,44855
50762,321,5695,44041
50763,1357,,
50764,3150,73,13815
50765,4684,11072,
50766,1864,,17918
50767,1120,12033,31194
50768,4250,,
50769,4224,9346,25737
50770,2069,,
50771,1133,3942,
50772,4628,,
50773,2312,,27402
50774,4343,16258,44610
50775,1475,,
50776,1912,14500,
50777,324,,14716
50778,2898,,25194
50779,964,,24126
50780,2714,17484,9281
50781,1474,,23238
50782,4286,,17034
50783,1848,7048,23021
50784,4743,6713,
50785,2071,,16103
50786,2353,,
50787,3629,3307,
50788,3545,14318,
50789,1039,,
50790,79,19607,15609
50791,4486,,15800
50792,3427,4863,60
50793,3877,,
50794,391,15594,20120
50795,930,9724,4234
50796,533,10549,
50797,4881,2337,27000
50798,4674,124,12035
50799,2844,,
50800,4395,154,27307
50801,767,,21608
50802,958,,
50803,1422,,36488
50804,4239,,6686
50805,4912,10472,
50806,3709,17804,15317
50807,2809,13328,
50808,2777,,
50809,2760,18211,21157
50810,3803,746,47074
50811,2531,,26761
50812,2918,13159,9762
50813,1925,,
50814,1777,,
50815,1778,10155,
50816,455,,
50817,1008,,
50818,1001,,
50819,3267,17094,
50820,2391,,23903
50821,779,4341,34955
50822,2761,,37818
50823,4552,,
50824,3064,,
50825,3481,,46925
50826,1979,,
50827,4342,15274,
50828,4628,18884,16918
50829,4054,,
50830,2148,,23077
50831,4096,15760,
50832,2971,,
50833,684,12423,
50834,877,3456,30717
50835,3212,12482,9374
50836,3564,10527,24996
50837,1468,,5022
50838,1583,8866,
50839,2112,,40461
50840,2945,8993,26044
50841,1380,12128,
50842,2581,,15805
50843,1027,,
50844,1798,7792,
50845,823,,36947
50846,4187,7755,22963
50847,3983,19458,
50848,4675,,
50849,3277,9433,46859
50850,1590,13104,14066
50851,930,13326,9336
50852,857,,
50853,2045,5840,42765
50854,4071,,
50855,454,,
50856,2811,1604,15945
50857,648,364,3771
50858,4683,6292,21162
50859,1894,,39147
50860,1723,,6477
50861,2979,,10369
50862,130,14732,
50863,2838,3620,
50864,4577,7936,
50865,2640,,21043
50866,1661,5043,
50867,1723,8114,10550
50868,4470,,22841
50869,2764,,24759
50870,178,7173,
50871,3678,3290,
50872,739,,
50873,580,,14111
50874,2745,2486,7110
50875,4855,7709,
50876,1134,4974,45966
50877,4617,,6010
50878,1109,,
50879,1474,9334,29047
50880,3967,7906,
50881,4879,4582,
50882,4798,5435,
50883,3824,,
50884,4171,14546,
50885,1775,9542,48003
50886,3916,,29354
50887,2089,,18262
50888,2399,3462,
50889,3803,,40459
50890,3315,15153,
50891,3026,481,11403
50892,3411,715,
50893,526,,35515
50894,1829,,
50895,1516,,33151
50896,4638,,44240
50897,2728,,
50898,2764,,
50899,4288,,
50900,3781,,28996
50901,3936,,
50902,2596,,1337
50903,283,,
50904,1840,8540,
50905,325,,
50906,4101,12342,25597
50907,1363,,12886
50908,113,16605,
50909,1681,,
50910,4115,,
50911,4694,7120,
50912,3121,,49292
50913,1191,,2882
50914,2909,,
50915,787,17044,47852
50916,4940,,43839
50917,4782,18529,
50918,2209,4022,8608
50919,3865,2817,14472
50920,4560,,
50921,700,,
50922,1679,11921,
50923,3530,3743,37566
50924,182,,25608
50925,1649,,
50926,4139,,
50927,4219,7859,22147
50928,4846,16974,14345
50929,3538,17021,
50930,1536,,13654
50931,3601,,491
50932,223,2794,
50933,524,12441,42041
50934,1864,,14055
50935,2068,,37237
50936,567,807,20723
50937,4666,,
50938,4019,,10140
50939,3992,,
50940,4951,82,47443
50941,4651,,
50942,2791,,
50943,4346,,26978
50944,2088,,
50945,3426,8147,29090
50946,1827,505,26306
50947,1111,5620,
50948,3853,,5030
50949,54,6394,
50950,4450,18987,32098
50951,4371,,
50952,3660,9616,22826
50953,1818,,45795
50954,3278,15325,
50955,995,15086,8842
50956,4186,,20051
50957,363,3042,828
50958,3321,,
50959,2385,,
50960,4630,13088,
50961,4309,19141,4501
50962,2423,,
50963,274,,49689
50964,4657,,
50965,2015,14031,
50966,4396,1190,25646
50967,1660,,
50968,2829,,47205
50969,17,3673,27318
50970,4266,,
50971,715,11619,5065
50972,3652,,
50973,3957,,10880
50974,1636,17001,
50975,684,11813,
50976,4688,12314,
50977,4911,,38795
50978,3498,,43606
50979,2937,,
50980,4448,14982,19240
50981,3797,11664,47330
50982,892,,6036
50983,2923,8804,
50984,1688,15109,
50985,1993,,32393
50986,1355,13114,
50987,3044,,15288
50988,1052,14294,25863
50989,246,2250,
50990,825,,1664
50991,3101,11457,25955
50992,4064,4458,31838
50993,3673,10419,39382
50994,527,7691,
50995,4788,,32763
50996,1945,,
50997,2525,16333,
50998,516,,18702
50999,349,13568,42594
51000,3284,,28648
51001,2814,,
51002,3216,,44891
51003,3719,1020,
51004,3777,19225,18304
51005,1918,16810,
51006,2112,9667,42569
51007,2696,,25902
51008,168,,21002
51009,2323,,828
51010,2342,,
51011,4572,149,
51012,1882,,
51013,2999,7012,
51014,82,,
51015,4281,,23196
51016,3643,2178,
51017,265,,19925
51018,1240,,24485
51019,739,15460,48245
51020,3655,17769,
51021,306,1065,28186
51022,343,12024,42802
51023,3482,1484,
51024,2933,,
51025,790,6403,
51026,2961,,
51027,3065,,
51028,289,,
51029,4684,5528,
51030,2123,13927,13395
51031,1957,16006,28734
51032,812,13307,30263
51033,2632,,45378
51034,2748,17643,33655
51035,2343,,26948
51036,4602,11529,33979
51037,307,7357,45337
51038,311,,
51039,4967,,
51040,4199,14892,
51041,3174,,15686
51042,2224,,
51043,2996,,12782
51044,4867,11699,7394
51045,3309,,
51046,2358,,48037
51047,739,,6007
51048,2395,,38057
51049,4762,,29238
51050,4085,10142,
51051,2103,,
51052,1367,,8996
51053,4496,,39443
51054,4546,,
51055,3842,,38010
51056,3620,17946,11211
51057,1622,,36415
51058,1904,,45088
51059,3640,,42027
51060,1816,13772,
51061,1279,,
51062,3828,17248,
51063,2778,,
51064,1802,,
51065,2372,,32176
51066,2817,,
51067,1248,9867,
51068,4950,,20266
51069,3261,11687,30211
51070,4007,,44227
51071,415,,28355
51072,2498,,
51073,1793,3628,
51074,3926,,
51075,4416,17518,41575
51076,17,,
51077,4785,15287,1756
51078,252,,
51079,2578,,43802
51080,4070,,
51081,2609,,26664
51082,1653,,
51083,4424,14402,49789
51084,537,6800,29944
51085,1576,,35642
51086,508,13347,22073
51087,4616,,
51088,2043,4304,
51089,1310,3082,
51090,3763,12640,
51091,618,,42223
51092,3678,1352,
51093,3371,,417
51094,4813,2206,
51095,3537,17038,
51096,823,7981,
51097,3628,14846,19403
51098,4918,,
51099,3638,2629,
51100,4954,,4027
51101,3483,17459,1483
51102,383,16563,
51103,1442,9175,
51104,313,4588,
51105,945,11411,
51106,625,,
51107,4700,1280,33506
51108,3971,,40207
51109,1605,,
51110,2421,3199,29571
51111,462,,
51112,673,,
51113,4342,,10123
51114,4970,,35372
51115,4496,,
51116,2670,14222,
51117,1947,3193,25961
51118,506,15591,19736
51119,4131,,40931
51120,2211,957,
51121,2732,,
51122,4267,,
51123,4595,,
51124,2588,,852
51125,73,380,19301
51126,3495,,34876
51127,1399,,38093
51128,2005,,19892
51129,3127,15502,
51130,2679,5675,23554
51131,3345,10206,
51132,3003,,
51133,2469,3477,
51134,3145,,
51135,1548,8035,45272
51136,2575,9922,
51137,304,3357,
51138,408,7266,48240
51139,1316,,
51140,2145,15162,11517
51141,1620,,5320
51142,2516,,
51143,2152,15081,48619
51144,1555,10352,
51145,1589,5685,
51146,4084,9081,
51147,1301,18044,13108
51148,2670,,33470
51149,452,,41438
51150,1090,,49710
51151,185,,9049
51152,2442,6592,10951
51153,3715,6697,43401
51154,2583,,
51155,637,,5213
51156,4034,,9070
51157,4539,,31082
51158,1740,18807,1583
51159,1133,,
51160,4536,12021,12838
51161,3486,10370,9675
51162,2917,,48758
51163,2369,16311,135
51164,2580,19092,
51165,2735,,
51166,482,,
51167,1930,,
51168,977,2468,
51169,113,,
51170,4128,,1972
51171,616,,38255
51172,2638,19128,3324
51173,3938,,20737
51174,2965,17791,
51175,2005,,18919
51176,3395,,
51177,482,,
51178,521,,20073
51179,2993,,36803
51180,1802,,48371
51181,1299,4488,
51182,1644,,39450
51183,3693,18946,
51184,1438,11306,
51185,2201,,32290
51186,2101,12600,18185
51187,2682,,
51188,4689,,
51189,2673,,25038
51190,3341,16002,2859
51191,2578,,42751
51192,222,1830,32264
51193,264,17476,44338
51194,1477,,938
51195,4673,,
51196,172,,
51197,215,14673,21385
51198,2880,4498,47992
51199,3727,4654,
51200,3688,15833,
51201,3234,,
51202,2299,,35570
51203,71,,
51204,3261,10705,36043
51205,3981,9591,
51206,2518,,
51207,4514,1441,38330
51208,4438,9105,
51209,2489,,
51210,4398,9328,
51211,1768,,33878
51212,4846,,15786
51213,898,14692,31773
51214,817,2033,34801
51215,3811,15312,
51216,1315,202,16864
51217,1867,11894,18801
51218,792,,6134
51219,414,14383,45843
51220,3121,13362,
51221,2293,,
51222,3853,,
51223,42,18414,
51224,3514,,529
51225,4960,7969,
51226,1777,11455,32091
51227,1346,,
51228,4358,,43699
51229,160,13322,32216
51230,2439,,
51231,2004,8533,20289
51232,752,11922,
51233,3982,,
51234,3125,,
51235,3457,,
51236,3088,,22703
51237,2493,,22592
51238,2729,,
51239,1569,18433,16207
51240,3371,,
51241,4663,,
51242,160,5658,
51243,3453,,
51244,4375,18399,
51245,4159,13430,46760
51246,4880,16051,43587
51247,2825,1455,
51248,1976,,24921
51249,4666,9950,
51250,1358,831,33027
51251,1086,18663,
51252,93,,
51253,471,7633,
51254,1402,,
51255,4046,,32565
51256,2841,11180,5490
51257,1473,,35800
51258,1752,15025,
51259,683,14814,40066
51260,2058,,14484
51261,1265,16108,
51262,617,,7772
51263,2806,14328,
51264,3259,10583,
51265,3251,16745,49776
51266,1104,,36310
51267,3320,,
51268,911,,
51269,3548,4248,3493
51270,3690,,15852
51271,1885,,46655
51272,53,,24001
51273,921,,15589
51274,683,,
51275,4125,,9823
51276,618,14150,35753
51277,1145,,
51278,4342,,13779
51279,2395,,17854
51280,4426,,
51281,4687,,
51282,1941,11816,31850
51283,1824,6193,
51284,175,,
51285,778,,3718
51286,2174,8582,32048
51287,138,,
51288,569,17150,34104
51289,1097,,33031
51290,232,,22019
51291,2632,19203,
51292,4246,4519,48493
51293,4898,,28160
51294,4754,,46877
51295,3823,,
51296,699,,25762
51297,1323,14305,33296
51298,2617,,
51299,2363,,49518
51300,2950,13621,
51301,4443,5820,
51302,2312,5236,
51303,348,,
51304,1688,,
51305,3116,,22253
51306,854,482,47322
51307,4178,17072,9202
51308,4954,8520,
51309,1145,4516,
51310,335,14308,
51311,1026,999,
51312,4862,,31480
51313,379,,30832
51314,613,,
51315,126,12542,33230
51316,703,,17301
51317,388,7969,16602
51318,1735,,
51319,4168,17006,19873
51320,4828,10996,
51321,76,18668,23331
51322,464,,
51323,2282,,43440
51324,3172,14655,
51325,717,11154,2826
51326,1097,11502,
51327,2822,,16805
51328,2405,,
51329,2136,,
51330,4424,,28557
51331,1954,2731,
51332,58,,38424
51333,1955,,9536
51334,3660,142,
51335,3756,11909,11609
51336,3348,,5440
51337,870,15285,
51338,3330,,
51339,106,,
51340,2876,,40179
51341,2700,7354,
51342,3839,,13266
51343,4837,,
51344,534,,
51345,4738,1798,22493
51346,3993,11099,
51347,4723,6066,
51348,4276,,36996
51349,4956,,
51350,2287,7542,
51351,373,,
51352,4931,5714,16942
51353,942,10207,10931
51354,2904,,39599
51355,3288,18999,5661
51356,3017,,49712
51357,2623,100,
51358,4378,,29874
51359,765,6965,
51360,1800,19664,
51361,4006,,
51362,842,19400,29239
51363,1243,8131,29140
51364,62,,25108
51365,495,,38127
51366,3033,,
51367,4350,,19389
51368,3714,,
51369,4290,16720,9949
51370,2375,12600,40335
51371,382,8122,8506
51372,1217,12769,26014
51373,3556,,
51374,3533,,
51375,2665,216,12151
51376,4340,378,49491
51377,3417,,6927
51378,2897,,
51379,2593,8411,
51380,4818,,37131
51381,150,18314,
51382,4946,,7595
51383,2795,10376,
51384,4046,14320,
51385,705,2609,
51386,712,,48949
51387,2077,,
51388,2204,2138,
51389,4689,17730,1077
51390,1550,1873,
51391,2146,,
51392,4121,,
51393,2859,9971,25744
51394,2864,12508,29545
51395,284,9040,
51396,2892,5573,
51397,2881,,34818
51398,1020,,19322
51399,3,,
51400,4062,,32142
51401,578,,
51402,200,,
51403,2978,,
51404,1745,,
51405,1176,,
51406,485,17964,730
51407,598,,20784
51408,245,,
51409,3751,723,
51410,4717,,
51411,3287,,
51412,4469,,36355
51413,2173,1991,33905
51414,4949,2082,
51415,2411,5583,
51416,4401,6568,
51417,2496,,35101
51418,4541,,
51419,1917,,7365
51420,2048,2827,
